3.151862464183381035e-02
2.793296089385474690e-02
2.272727272727272790e-02
2.040816326530612082e-02
9.118541033434649987e-03
1.577287066246056690e-02
1.607717041800642982e-02
2.333333333333333440e-02
1.078794288736118490e-01
8.874494317087265882e-01
