8.461538461538462008e-02
6.172839506172839164e-02
4.705882352941176405e-02
4.761904761904761640e-02
2.238805970149253602e-02
3.676470588235294240e-02
3.311258278145695622e-02
5.511811023622047168e-02
1.849501359927470667e-01
7.728797919637614422e-01
