4.592901878914405073e-02
3.846153846153846367e-02
3.065134099616858079e-02
2.857142857142857054e-02
1.295896328293736494e-02
2.207505518763796734e-02
2.164502164502164414e-02
3.278688524590164105e-02
1.362725450901803859e-01
8.262117203963592615e-01
